Date;time;Temp;High temp;Low temp;Out hum;Dew;Wind speed;Wind dir;Wind run;High speed;High dir;Wind chill;Heat index;THW index;THSW index;17;18;Rain;Solar.;Solar;Hi Solar;UV ;UV. ;Hi ;Heat';Cool;In ;In.;In ..;In ?;In ';In Air;34;Wind,;Wind';ISS ;Arc.
;;;;;;Pt.;;;;;;;;;;Bar  ;Rain;Rate;Rad.;Energy;Rad. ;Index,;Dose;UV ;D-D ;D-D ;Temp;Hum;Dew;Heat '';EMC;Density;ET ;Samp;Tx ;Recept;Int.
17.02.2020;12:30;14,7;14,7;14,3;45;2,9;6,4;ESE;3,22;22,5;NNE;14,7;13,4;13,4;---;1015,4;0.00;0.0;---;---;---;---;---;---;0.075;0.000;22.mar;37;06.wrz;21.mar;lip.31;1.1861;0.00;702;1;100.0;30
17.02.2020;13:00;14,8;14,9;14,6;45;2,9;4,8;E;2,41;32,2;NNE;14,8;13,5;13,5;---;1015,5;0.00;0.0;---;---;---;---;---;---;0.074;0.000;22.maj;37;07.sty;21.maj;lip.30;1.1853;0.00;703;1;100.0;30
17.02.2020;13:30;14,7;14,8;14,7;45;2,9;4,8;SE;2,41;24,1;E;14,7;13,4;13,4;---;1015,2;0.00;0.0;---;---;---;---;---;---;0.075;0.000;22.lip;37;07.lut;21.sie;lip.29;1.1842;0.00;701;1;100.0;30
17.02.2020;14:00;14,8;15,2;14,7;46;3,3;4,8;SE;2,41;19,3;ENE;14,8;13,6;13,6;---;1015,4;0.00;0.0;---;---;---;---;---;---;0.074;0.000;22.wrz;37;07.kwi;22.sty;lip.29;1.1833;0.00;703;1;100.0;30
17.02.2020;14:30;14,1;14,8;14,1;48;3,3;4,8;ESE;2,41;20,9;NE;14,1;12,9;12,9;---;1015,3;0.00;0.0;---;---;---;---;---;---;0.088;0.000;23.0;37;07.maj;22.lut;lip.28;1.1827;0.00;701;1;100.0;30
17.02.2020;15:00;13,7;14,1;13,7;49;3,2;4,8;ESE;2,41;20,9;ENE;13,7;12,6;12,6;---;1015,4;0.00;0.0;---;---;---;---;---;---;0.096;0.000;23.sty;37;07.cze;22.lut;lip.28;1.1826;0.00;702;1;100.0;30
17.02.2020;15:30;13,4;13,7;13,4;50;3,2;3,2;E;1,61;17,7;ENE;13,4;12,4;12,4;---;1015,1;0.00;0.0;---;---;---;---;---;---;0.102;0.000;23.sty;37;07.cze;22.lut;lip.28;1.1823;0.00;702;1;100.0;30
17.02.2020;16:00;12,9;13,4;12,9;52;3,3;1,6;E;0,8;14,5;E;12,9;12;12;---;1015,2;0.00;0.0;---;---;---;---;---;---;0.112;0.000;23.sty;37;07.cze;22.mar;lip.28;1.1821;0.00;703;1;100.0;30
17.02.2020;16:30;12,5;13;12,4;54;3,4;1,6;E;0,8;9,7;E;12,5;11,6;11,6;---;1015,5;0.00;0.0;---;---;---;---;---;---;0.122;0.000;23.sty;37;07.cze;22.mar;lip.28;1.1825;0.00;702;1;100.0;30
17.02.2020;17:00;12,1;12,5;12,1;55;3,3;1,6;E;0,8;11,3;E;12,1;11,3;11,3;---;1015,6;0.00;0.0;---;---;---;---;---;---;0.130;0.000;23.0;37;07.maj;22.lut;lip.28;1.1831;0.00;703;1;100.0;30
17.02.2020;17:30;11,8;12,1;11,8;55;3,1;1,6;E;0,8;9,7;SE;11,8;11,1;11,1;---;1015,9;0.00;0.0;---;---;---;---;---;---;0.135;0.000;23.0;38;07.wrz;22.lut;lip.41;1.1830;0.00;702;1;100.0;30
17.02.2020;18:00;11,7;11,9;11,7;56;3,2;0;E;0;8;E;11,7;10,9;10,9;---;1015,8;0.00;0.0;---;---;---;---;---;---;0.139;0.000;23.sty;41;09.sty;22.kwi;lip.81;1.1817;0.00;702;1;100.0;30
17.02.2020;18:30;11,4;11,7;11,4;57;3,2;0;ESE;0;4,8;ENE;11,4;10,7;10,7;---;1015,7;0.00;0.0;---;---;---;---;---;---;0.145;0.000;23.sty;42;09.maj;22.maj;lip.98;1.1810;0.00;703;1;100.0;30
17.02.2020;19:00;11,2;11,4;11,1;58;3,2;0;E;0;4,8;ENE;11,2;10,5;10,5;---;1015,6;0.00;0.0;---;---;---;---;---;---;0.149;0.000;23.lut;42;09.maj;22.cze;lip.98;1.1806;0.00;702;1;100.0;30
17.02.2020;19:30;11,2;11,2;11,1;58;3,2;1,6;E;0,8;9,7;ENE;11,2;10,5;10,5;---;1015,8;0.00;0.0;---;---;---;---;---;---;0.149;0.000;23.lut;40;08.sie;22.maj;lip.68;1.1815;0.00;703;1;100.0;30
17.02.2020;20:00;11,1;11,2;11;59;3,3;1,6;E;0,8;9,7;ENE;11,1;10,4;10,4;---;1015,6;0.00;0.0;---;---;---;---;---;---;0.152;0.000;23.kwi;38;08.mar;22.lip;lip.38;1.1807;0.00;702;1;100.0;30
17.02.2020;20:30;10,8;11,1;10,8;59;3,1;1,6;E;0,8;9,7;ENE;10,8;10,3;10,3;---;1015,6;0.00;0.0;---;---;---;---;---;---;0.156;0.000;23.sie;37;08.mar;23.sty;lip.25;1.1791;0.00;703;1;100.0;30
17.02.2020;21:00;10,7;10,8;10,7;60;3,2;1,6;E;0,8;16,1;NE;10,7;10,2;10,2;---;1015,8;0.00;0.0;---;---;---;---;---;---;0.160;0.000;24.lut;36;08.sty;23.kwi;07.kwi;1.1781;0.00;702;1;100.0;30
17.02.2020;21:30;10,5;10,7;10,4;60;3,1;3,2;E;1,61;12,9;ENE;10,5;10;10;---;1015,9;0.00;0.0;---;---;---;---;---;---;0.163;0.000;24.mar;37;08.lip;23.cze;lip.23;1.1771;0.00;702;1;100.0;30
17.02.2020;22:00;10,1;10,4;10,1;63;3,4;1,6;E;0,8;11,3;ENE;10,1;9,7;9,7;---;1015,8;0.00;0.0;---;---;---;---;---;---;0.171;0.000;24.mar;36;08.lut;23.cze;07.kwi;1.1776;0.00;702;1;100.0;30
17.02.2020;22:30;9,7;10,1;9,7;66;3,7;1,6;E;0,8;11,3;NE;9,7;9,4;9,4;---;1015,7;0.00;0.0;---;---;---;---;---;---;0.179;0.000;24.sty;37;08.maj;23.kwi;lip.24;1.1779;0.00;702;1;100.0;30
17.02.2020;23:00;9,3;9,7;9,3;71;4,3;1,6;E;0,8;12,9;ENE;9,3;9,1;9,1;---;1015,7;0.00;0.0;---;---;---;---;---;---;0.189;0.000;23.wrz;37;08.mar;23.lut;lip.25;1.1790;0.00;703;1;100.0;30
17.02.2020;23:30;8,6;9,3;8,6;75;4,4;1,6;E;0,8;12,9;NE;8,6;8,4;8,4;---;1015,7;0.20;0.0;---;---;---;---;---;---;0.203;0.000;24.0;37;08.kwi;23.mar;lip.25;1.1785;0.00;702;1;100.0;30
18.02.2020;00:00;8,5;8,6;8,5;75;4,3;1,6;E;0,8;9,7;ENE;8,5;8,3;8,3;---;1015,9;0.00;0.0;---;---;---;---;---;---;0.205;0.000;24.lut;37;08.cze;23.kwi;lip.24;1.1779;0.00;703;1;100.0;30
18.02.2020;00:30;8,4;8,6;8,4;77;4,6;1,6;E;0,8;14,5;ENE;8,4;8,3;8,3;---;1016;0.20;0.0;---;---;---;---;---;---;0.206;0.000;24.kwi;37;08.sie;23.lip;lip.23;1.1769;0.00;702;1;100.0;30
18.02.2020;01:00;7,9;8,4;7,9;81;4,9;1,6;E;0,8;11,3;ENE;7,9;7,8;7,8;---;1016,4;0.00;0.0;---;---;---;---;---;---;0.216;0.000;24.cze;37;08.wrz;23.sie;lip.23;1.1766;0.00;702;1;100.0;30
18.02.2020;01:30;7,8;8;7,7;81;4,7;1,6;E;0,8;8;ENE;7,8;7,7;7,7;---;1016,4;0.20;0.0;---;---;---;---;---;---;0.220;0.000;24.lip;37;9.0;23.wrz;lip.22;1.1761;0.00;703;1;100.0;30
18.02.2020;02:00;7,7;7,8;7,7;80;4,4;1,6;E;0,8;9,7;E;7,7;7,6;7,6;---;1016,2;0.00;0.0;---;---;---;---;---;---;0.222;0.000;24.lip;36;08.cze;23.wrz;07.lut;1.1760;0.00;702;1;100.0;30
18.02.2020;02:30;7,8;7,8;7,6;79;4,4;1,6;E;0,8;12,9;NE;7,8;7,7;7,7;---;1016,7;0.00;0.0;---;---;---;---;---;---;0.220;0.000;24.sie;36;08.lip;24.sty;07.lut;1.1761;0.00;703;1;100.0;30
18.02.2020;03:00;7,8;7,8;7,7;79;4,4;1,6;E;0,8;11,3;ENE;7,8;7,7;7,7;---;1016,7;0.00;0.0;---;---;---;---;---;---;0.220;0.000;24.lip;36;08.cze;23.wrz;07.lut;1.1769;0.00;702;1;100.0;30
18.02.2020;03:30;7,9;7,9;7,8;78;4,3;1,6;E;0,8;11,3;ENE;7,9;7,7;7,7;---;1017;0.00;0.0;---;---;---;---;---;---;0.218;0.000;24.mar;36;08.mar;23.cze;07.mar;1.1788;0.00;702;1;100.0;30
18.02.2020;04:00;7,9;7,9;7,9;76;3,9;1,6;E;0,8;14,5;NE;7,9;7,7;7,7;---;1017;0.00;0.0;---;---;---;---;---;---;0.218;0.000;23.wrz;36;8.0;23.lut;07.maj;1.1806;0.00;703;1;100.0;30
18.02.2020;04:30;7,9;8;7,9;75;3,7;3,2;ESE;1,61;14,5;E;7,9;7,7;7,7;---;1016,9;0.00;0.0;---;---;---;---;---;---;0.218;0.000;23.cze;36;07.cze;22.sie;07.lip;1.1824;0.00;702;1;100.0;30
18.02.2020;05:00;7,7;7,9;7,7;74;3,4;3,2;ESE;1,61;16,1;ENE;7,7;7,5;7,5;---;1017,7;0.00;0.0;---;---;---;---;---;---;0.221;0.000;23.lut;36;07.mar;22.mar;07.pa«;1.1851;0.00;703;1;100.0;30
18.02.2020;05:30;7,6;7,8;7,6;74;3,2;3,2;ESE;1,61;16,1;NE;7,6;7,3;7,3;---;1017,7;0.00;0.0;---;---;---;---;---;---;0.225;0.000;22.wrz;37;07.kwi;22.sty;lip.29;1.1861;0.00;702;1;100.0;30
18.02.2020;06:00;7,4;7,6;7,3;74;3,1;1,6;ESE;0,8;16,1;ENE;7,4;7,2;7,2;---;1017,7;0.00;0.0;---;---;---;---;---;---;0.228;0.000;22.cze;37;07.sty;21.cze;lip.30;1.1877;0.00;703;1;100.0;30
18.02.2020;06:30;7,2;7,4;7,1;74;2,8;3,2;E;1,61;14,5;ENE;7,2;6,9;6,9;---;1017,9;0.00;0.0;---;---;---;---;---;---;0.233;0.000;22.kwi;38;07.kwi;21.kwi;lip.45;1.1881;0.00;702;1;100.0;30
18.02.2020;07:00;6,9;7,2;6,9;75;2,8;1,6;E;0,8;12,9;ENE;6,9;6,7;6,7;---;1018,3;0.00;0.0;---;---;---;---;---;---;0.237;0.000;22.kwi;38;07.kwi;21.kwi;lip.45;1.1885;0.00;703;1;100.0;30
18.02.2020;07:30;6,9;6,9;6,8;75;2,8;1,6;ESE;0,8;11,3;N;6,9;6,7;6,7;---;1018,2;0.00;0.0;---;---;---;---;---;---;0.238;0.000;22.kwi;39;07.sie;21.maj;lip.60;1.1881;0.00;702;1;100.0;30
18.02.2020;08:00;7,3;7,3;6,9;74;3;1,6;ESE;0,8;11,3;E;7,3;7,1;7,1;---;1018,6;0.00;0.0;---;---;---;---;---;---;0.229;0.000;22.mar;39;07.lip;21.mar;lip.61;1.1891;0.00;702;1;100.0;30
18.02.2020;08:30;8,2;8,2;7,3;70;3;3,2;ESE;1,61;20,9;E;8,2;7,9;7,9;---;1018,6;0.00;0.0;---;---;---;---;---;---;0.212;0.000;22.lut;38;07.lut;21.sty;lip.47;sty.02;0.00;703;1;100.0;30
18.02.2020;09:00;8,9;8,9;8,2;65;2,7;4,8;E;2,41;27,4;ENE;8,6;8,6;8,2;---;1018,9;0.00;0.0;---;---;---;---;---;---;0.196;0.000;22.0;38;7.0;20.sie;lip.49;sty.14;0.00;702;1;100.0;30
18.02.2020;09:30;9,4;9,4;8,9;63;2,7;4,8;ESE;2,41;22,5;E;9,2;9,1;8,8;---;1018,9;0.00;0.0;---;---;---;---;---;---;0.185;0.000;21.wrz;38;06.wrz;20.lip;lip.49;sty.19;0.00;703;1;100.0;30
18.02.2020;10:00;10,1;10,2;9,4;60;2,7;4,8;ESE;2,41;22,5;E;9,9;9,7;9,5;---;1019,2;0.00;0.0;---;---;---;---;---;---;0.171;0.000;21.wrz;40;07.lip;20.sie;lip.72;sty.14;0.00;702;1;100.0;30
18.02.2020;10:30;10,1;10,2;9,9;60;2,6;6,4;SE;3,22;27,4;ENE;9,4;9,6;9;---;1019,3;0.00;0.0;---;---;---;---;---;---;0.172;0.000;22.sty;39;07.maj;20.wrz;lip.62;sty.13;0.00;703;1;100.0;30
18.02.2020;11:00;10;10,2;9,7;61;2,8;6,4;SE;3,22;25,7;NE;9,4;9,6;8,9;---;1019,5;0.00;0.0;---;---;---;---;---;---;0.174;0.000;22.lut;39;07.cze;21.lut;lip.61;sty.07;0.00;702;1;100.0;30
18.02.2020;11:30;7,7;10,2;7,7;77;3,9;6,4;SE;3,22;24,1;ESE;6,7;7,5;6,5;---;1020,1;0.20;0.0;---;---;---;---;---;---;0.222;0.000;22.kwi;38;07.kwi;21.kwi;lip.45;sty.06;0.00;703;1;100.0;30
18.02.2020;12:00;8,5;8,6;7,6;71;3,5;3,2;SE;1,61;11,3;E;8,5;8,2;8,2;---;1019,7;0.00;0.0;---;---;---;---;---;---;0.205;0.000;22.sie;37;07.mar;21.wrz;lip.29;1.1889;0.00;702;1;100.0;30
18.02.2020;12:30;8,6;8,6;8,5;71;3,6;1,6;ESE;0,8;14,5;E;8,6;8,3;8,3;---;1019,7;0.00;0.0;---;---;---;---;---;---;0.204;0.000;23.mar;37;07.sie;22.cze;lip.27;1.1863;0.00;702;1;100.0;30
18.02.2020;13:00;9;9,1;8,5;68;3,4;1,6;ESE;0,8;17,7;E;9;8,7;8,7;---;1019,7;0.00;0.0;---;---;---;---;---;---;0.194;0.000;23.lip;36;07.sie;22.wrz;07.cze;1.1848;0.00;703;1;100.0;30
18.02.2020;13:30;8,5;9,1;8,4;70;3,3;3,2;ESE;1,61;12,9;NE;8,5;8,2;8,2;---;1019,5;0.20;0.0;---;---;---;---;---;---;0.205;0.000;24.sty;35;07.cze;23.mar;cze.94;1.1834;0.00;702;1;100.0;30
18.02.2020;14:00;9,1;9,1;8,5;57;1;4,8;SE;2,41;25,7;ESE;8,8;8,6;8,3;---;1019,3;0.00;0.0;---;---;---;---;---;---;0.192;0.000;24.mar;35;07.wrz;23.cze;cze.93;1.1819;0.00;703;1;100.0;30
18.02.2020;14:30;9,4;9,4;9,1;54;0,6;4,8;SE;2,41;17,7;SE;9,2;8,9;8,6;---;1019,5;0.00;0.0;---;---;---;---;---;---;0.185;0.000;24.maj;35;8.0;23.lip;cze.93;1.1812;0.00;702;1;100.0;30
18.02.2020;15:00;9,7;9,8;9,4;54;0,8;4,8;SE;2,41;16,1;ENE;9,5;9,2;8,9;---;1019,5;0.00;0.0;---;---;---;---;---;---;0.179;0.000;24.lip;34;07.sie;23.wrz;cze.72;1.1805;0.00;703;1;100.0;30
18.02.2020;15:30;9,3;10,1;9,3;55;0,7;3,2;SE;1,61;14,5;ESE;9,3;8,7;8,7;---;1019,4;0.00;0.0;---;---;---;---;---;---;0.189;0.000;24.sie;34;07.wrz;24.0;cze.72;1.1799;0.00;702;1;100.0;30
18.02.2020;16:00;9,1;9,3;9,1;58;1,2;3,2;SE;1,61;16,1;NE;9,1;8,6;8,6;---;1019,6;0.00;0.0;---;---;---;---;---;---;0.193;0.000;24.wrz;34;8.0;24.sty;cze.71;1.1797;0.00;703;1;100.0;30
18.02.2020;16:30;8,9;9,1;8,6;57;0,8;4,8;SE;2,41;17,7;NE;8,6;8,4;8,1;---;1019,6;0.20;0.0;---;---;---;---;---;---;0.197;0.000;25.sty;33;07.lip;24.lut;cze.55;1.1795;0.00;702;1;100.0;30
18.02.2020;17:00;8,1;8,9;8,1;60;0,8;4,8;ESE;2,41;20,9;NE;7,7;7,7;7,3;---;1020,3;0.00;0.0;---;---;---;---;---;---;0.213;0.000;25.sty;33;07.lip;24.lut;cze.55;1.1803;0.00;702;1;100.0;30
18.02.2020;17:30;6,2;8,1;6,2;74;1,9;4,8;SE;2,41;16,1;ESE;5,5;5,9;5,3;---;1020,8;0.00;0.0;---;---;---;---;---;---;0.253;0.000;24.wrz;33;07.maj;24.0;cze.55;1.1817;0.00;703;1;100.0;30
18.02.2020;18:00;5,6;6,2;5,6;77;1,9;0;ESE;0;4,8;ESE;5,6;5,4;5,4;---;1021,1;0.00;0.0;---;---;---;---;---;---;0.265;0.000;24.cze;33;07.mar;23.sie;cze.55;1.1833;0.00;702;1;100.0;30
18.02.2020;18:30;5,3;5,7;5,3;78;1,8;1,6;SE;0,8;11,3;SSE;5,3;5,2;5,2;---;1021,6;0.00;0.0;---;---;---;---;---;---;0.271;0.000;24.mar;33;7.0;23.maj;cze.55;1.1852;0.00;703;1;100.0;30
18.02.2020;19:00;5,2;5,4;5,2;79;1,9;0;SE;0;1,6;SE;5,2;5,1;5,1;---;1021,7;0.00;0.0;---;---;---;---;---;---;0.273;0.000;24.lut;34;07.mar;23.mar;cze.74;1.1857;0.00;702;1;100.0;30
18.02.2020;19:30;4,6;5,2;4,6;80;1,4;0;E;0;1,6;E;4,6;4,4;4,4;---;1021,8;0.00;0.0;---;---;---;---;---;---;0.287;0.000;24.mar;35;07.wrz;23.cze;cze.93;1.1848;0.00;703;1;100.0;30
18.02.2020;20:00;4,2;4,6;4,2;81;1,2;0;E;0;3,2;E;4,2;4,1;4,1;---;1021,5;0.00;0.0;---;---;---;---;---;---;0.294;0.000;24.kwi;34;07.maj;23.cze;cze.73;1.1845;0.00;702;1;100.0;30
18.02.2020;20:30;4,8;4,8;4,2;78;1,3;0;E;0;3,2;E;4,8;4,6;4,6;---;1021,8;0.00;0.0;---;---;---;---;---;---;0.282;0.000;24.lut;37;08.cze;23.maj;lip.24;1.1845;0.00;702;1;100.0;30
18.02.2020;21:00;5,4;5,4;4,7;70;0,4;1,6;ESE;0,8;11,3;ESE;5,4;5,1;5,1;---;1021,9;0.00;0.0;---;---;---;---;---;---;0.270;0.000;23.wrz;37;08.kwi;23.lut;lip.25;1.1860;0.00;703;1;100.0;30
18.02.2020;21:30;5,2;5,4;5,2;69;-0,1;1,6;ESE;0,8;9,7;NNE;5,2;4,8;4,8;---;1021,8;0.00;0.0;---;---;---;---;---;---;0.274;0.000;23.cze;36;07.lip;22.sie;07.lip;1.1879;0.00;702;1;100.0;30
18.02.2020;22:00;4,4;5,2;4,4;71;-0,4;0;E;0;8;ENE;4,4;4,1;4,1;---;1021,8;0.00;0.0;---;---;---;---;---;---;0.289;0.000;23.lut;36;07.mar;22.kwi;07.pa«;1.1896;0.00;703;1;100.0;30
18.02.2020;22:30;4;4,4;3,9;71;-0,8;0;E;0;4,8;ENE;4;3,7;3,7;---;1021,6;0.00;0.0;---;---;---;---;---;---;0.299;0.000;22.sie;37;07.kwi;22.0;lip.29;sty.10;0.00;702;1;100.0;30
18.02.2020;23:00;3,8;4;3,6;72;-0,8;0;E;0;3,2;E;3,8;3,5;3,5;---;1021,4;0.00;0.0;---;---;---;---;---;---;0.303;0.000;22.cze;38;07.maj;21.cze;lip.45;sty.17;0.00;703;1;100.0;30
18.02.2020;23:30;4,1;4,1;3,8;71;-0,7;0;E;0;8;ENE;4,1;3,8;3,8;---;1021,4;0.00;0.0;---;---;---;---;---;---;0.296;0.000;22.sie;38;07.sie;22.sty;lip.43;sty.04;0.00;702;1;100.0;30
19.02.2020;00:00;4,3;4,3;4,1;71;-0,5;1,6;E;0,8;9,7;ENE;4,3;3,9;3,9;---;1021,2;0.00;0.0;---;---;---;---;---;---;0.293;0.000;23.sty;38;8.0;22.mar;lip.41;1.1888;0.00;703;1;100.0;30
19.02.2020;00:30;4,1;4,3;4,1;71;-0,7;1,6;E;0,8;11,3;E;4,1;3,7;3,7;---;1021,1;0.00;0.0;---;---;---;---;---;---;0.297;0.000;23.sty;37;07.cze;22.mar;lip.28;1.1890;0.00;702;1;100.0;30
19.02.2020;01:00;3,7;4,1;3,7;72;-0,9;1,6;E;0,8;8;ENE;3,7;3,4;3,4;---;1021;0.00;0.0;---;---;---;---;---;---;0.306;0.000;22.sie;37;07.kwi;22.0;lip.29;sty.02;0.00;702;1;100.0;30
19.02.2020;01:30;3,3;3,7;3,3;73;-1;1,6;E;0,8;9,7;NE;3,3;3,1;3,1;---;1020,7;0.00;0.0;---;---;---;---;---;---;0.313;0.000;22.cze;37;07.sty;21.cze;lip.30;sty.12;0.00;702;1;100.0;30
19.02.2020;02:00;3;3,3;3;74;-1,2;1,6;E;0,8;8;ENE;3;2,8;2,8;---;1020,6;0.00;0.0;---;---;---;---;---;---;0.319;0.000;22.lut;37;06.sie;21.0;lip.31;sty.30;0.00;703;1;100.0;30
19.02.2020;02:30;2,6;3;2,6;76;-1,2;1,6;E;0,8;9,7;E;2,6;2,4;2,4;---;1020,2;0.00;0.0;---;---;---;---;---;---;0.328;0.000;21.sie;38;06.wrz;20.cze;lip.50;sty.37;0.00;702;1;100.0;30
19.02.2020;03:00;2,5;2,6;2,4;76;-1,3;1,6;E;0,8;8;E;2,5;2,3;2,3;---;1019,9;0.00;0.0;---;---;---;---;---;---;0.330;0.000;21.cze;38;06.lip;20.mar;lip.51;sty.44;0.00;703;1;100.0;30
19.02.2020;03:30;2,8;2,8;2,5;75;-1,2;1,6;E;0,8;11,3;ENE;2,8;2,6;2,6;---;1019,5;0.00;0.0;---;---;---;---;---;---;0.323;0.000;21.kwi;38;06.maj;20.0;lip.53;sty.50;0.00;702;1;100.0;30
19.02.2020;04:00;3,3;3,3;2,8;74;-0,9;1,6;E;0,8;12,9;ENE;3,3;3,1;3,1;---;1019,3;0.00;0.0;---;---;---;---;---;---;0.313;0.000;21.maj;39;7.0;20.lut;lip.64;sty.39;0.00;703;1;100.0;30
19.02.2020;04:30;3,4;3,4;3,2;73;-0,9;1,6;E;0,8;11,3;ENE;3,4;3,2;3,2;---;1019,3;0.00;0.0;---;---;---;---;---;---;0.310;0.000;21.lip;39;07.sty;20.kwi;lip.63;sty.31;0.00;702;1;100.0;30
19.02.2020;05:00;3,6;3,7;3,4;73;-0,8;1,6;E;0,8;8;E;3,6;3,3;3,3;---;1019;0.00;0.0;---;---;---;---;---;---;0.307;0.000;21.sie;39;07.mar;20.cze;lip.62;sty.20;0.00;702;1;100.0;30
19.02.2020;05:30;3,7;3,7;3,6;72;-0,9;1,6;E;0,8;8;NE;3,7;3,4;3,4;---;1018,7;0.00;0.0;---;---;---;---;---;---;0.306;0.000;22.0;39;07.kwi;20.wrz;lip.62;sty.09;0.00;703;1;100.0;30
19.02.2020;06:00;3,7;3,7;3,6;72;-0,9;1,6;E;0,8;8;ENE;3,7;3,4;3,4;---;1018,5;0.00;0.0;---;---;---;---;---;---;0.306;0.000;21.wrz;39;07.mar;20.lip;lip.62;sty.11;0.00;702;1;100.0;30
19.02.2020;06:30;3,7;3,7;3,6;72;-0,9;1,6;E;0,8;9,7;ENE;3,7;3,4;3,4;---;1018,2;0.00;0.0;---;---;---;---;---;---;0.306;0.000;21.sie;38;06.sie;20.maj;lip.50;sty.17;0.00;703;1;100.0;30
19.02.2020;07:00;3,8;3,8;3,6;72;-0,8;0;E;0;8;NNW;3,8;3,5;3,5;---;1018;0.00;0.0;---;---;---;---;---;---;0.303;0.000;21.lip;38;06.sie;20.kwi;lip.51;sty.17;0.00;702;1;100.0;30
19.02.2020;07:30;4;4;3,7;70;-1;1,6;E;0,8;11,3;NE;4;3,7;3,7;---;1017,9;0.00;0.0;---;---;---;---;---;---;0.299;0.000;21.lip;40;07.maj;20.maj;lip.73;sty.09;0.00;703;1;100.0;30
19.02.2020;08:00;4,3;4,3;4;69;-0,9;1,6;E;0,8;11,3;NE;4,3;4;4;---;1017,9;0.00;0.0;---;---;---;---;---;---;0.292;0.000;21.cze;40;07.kwi;20.mar;lip.73;sty.17;0.00;702;1;100.0;30
19.02.2020;08:30;4,7;4,7;4,3;68;-0,7;1,6;ENE;0,8;14,5;ENE;4,7;4,3;4,3;---;1017,7;0.00;0.0;---;---;---;---;---;---;0.285;0.000;21.kwi;38;06.maj;20.0;lip.53;sty.29;0.00;703;1;100.0;30
19.02.2020;09:00;5,5;5,5;4,7;66;-0,4;1,6;E;0,8;12,9;ENE;5,5;5,1;5,1;---;1017,2;0.00;0.0;---;---;---;---;---;---;0.267;0.000;21.mar;37;6.0;19.sie;lip.34;sty.29;0.00;702;1;100.0;30
19.02.2020;09:30;6,6;6,6;5,5;63;0,1;3,2;E;1,61;14,5;E;6,6;6,2;6,2;---;1016,8;0.00;0.0;---;---;---;---;---;---;0.244;0.000;21.lut;38;06.mar;19.sie;lip.54;sty.26;0.00;702;1;100.0;30
19.02.2020;10:00;7,2;7,2;6,6;59;-0,3;4,8;ESE;2,41;24,1;NNW;6,6;6,7;6,2;---;1016,5;0.00;0.0;---;---;---;---;---;---;0.233;0.000;21.lut;38;06.mar;19.sie;lip.54;sty.22;0.00;703;1;100.0;30
19.02.2020;10:30;7,5;7,7;7,2;58;-0,2;4,8;E;2,41;29;ENE;7;7;6,5;---;1016,1;0.00;0.0;---;---;---;---;---;---;0.226;0.000;21.mar;37;6.0;19.sie;lip.34;sty.18;0.00;702;1;100.0;30
19.02.2020;11:00;7,8;7,8;7,4;57;-0,2;6,4;E;3,22;22,5;ENE;6,8;7,3;6,3;---;1015,8;0.00;0.0;---;---;---;---;---;---;0.220;0.000;21.mar;35;05.lut;19.sie;07.kwi;sty.17;0.00;703;1;100.0;30
19.02.2020;11:30;7,9;8,2;7,7;56;-0,3;4,8;ESE;2,41;25,7;ENE;7,5;7,4;6,9;---;1015,2;0.00;0.0;---;---;---;---;---;---;0.216;0.000;21.mar;34;04.sie;19.cze;cze.84;sty.17;0.00;702;1;100.0;30
19.02.2020;12:00;8,7;8,7;7,9;54;-0,1;4,8;ESE;2,41;29;ENE;8,3;8,1;7,8;---;1014,5;0.00;0.0;---;---;---;---;---;---;0.201;0.000;21.lut;34;04.lip;19.kwi;cze.85;sty.13;0.00;703;1;100.0;30
19.02.2020;12:30;8,8;8,9;8,6;52;-0,5;6,4;SE;3,22;29;NE;8,1;8,2;7,4;---;1014;0.00;0.0;---;---;---;---;---;---;0.198;0.000;21.sty;33;04.lut;19.mar;cze.65;sty.13;0.00;702;1;100.0;30
19.02.2020;13:00;9,2;9,4;8,8;51;-0,5;6,4;ESE;3,22;32,2;ENE;8,4;8,5;7,8;---;1013,6;0.00;0.0;---;---;---;---;---;---;0.191;0.000;21.sty;33;04.lut;19.mar;cze.65;sty.08;0.00;703;1;100.0;30
19.02.2020;13:30;9;9,3;9;52;-0,3;6,4;ESE;3,22;33,8;NE;8,2;8,4;7,6;---;1013,1;0.00;0.0;---;---;---;---;---;---;0.194;0.000;21.sty;32;03.sie;19.lut;cze.55;sty.05;0.00;702;1;100.0;30
19.02.2020;14:00;8,8;9;8,8;52;-0,5;6,4;ESE;3,22;32,2;ENE;8,1;8,2;7,4;---;1012,8;0.00;0.0;---;---;---;---;---;---;0.198;0.000;21.sty;32;03.lip;19.lut;cze.55;sty.05;0.00;702;1;100.0;30
19.02.2020;14:30;8,6;8,8;8,6;53;-0,5;4,8;ESE;2,41;27,4;NE;8,2;7,9;7,6;---;1012,7;0.00;0.0;---;---;---;---;---;---;0.204;0.000;21.lut;32;03.sie;19.mar;cze.55;1.1898;0.00;703;1;100.0;30
19.02.2020;15:00;8,1;8,6;8,1;56;-0,2;8;ESE;4,02;29;E;6,8;7,6;6,2;---;1012,5;0.00;0.0;---;---;---;---;---;---;0.213;0.000;21.mar;33;04.kwi;19.cze;cze.64;1.1884;0.00;702;1;100.0;30
